co,no,no2,o3,so2,pm2_5,pm10,nh3,datetime,lat,lon,aqi,id
310.42,1.24,36.67,32.19,18.6,5.94,8.67,0.89,2020-12-06 16:00:00,41.8798,-87.6285,1,232
307.08,0.38,37.7,30.76,17.64,5.76,8.5,0.97,2020-12-06 17:00:00,41.8798,-87.6285,1,233
333.79,0.25,45.93,22.89,19.31,6.94,10.27,1.24,2020-12-06 18:00:00,41.8798,-87.6285,2,234
400.54,1.08,61.69,11.09,22.41,10.12,14.87,1.69,2020-12-06 19:00:00,41.8798,-87.6285,2,235
460.63,3.47,72.66,3.09,23.13,13.52,19.91,2.06,2020-12-06 20:00:00,41.8798,-87.6285,2,236
494.0,7.1,77.46,0.78,23.13,15.72,22.93,2.38,2020-12-06 21:00:00,41.8798,-87.6285,2,237
480.65,4.19,75.4,3.98,19.07,15.08,21.48,2.28,2020-12-06 22:00:00,41.8798,-87.6285,2,238
440.6,0.8,64.43,15.02,12.99,13.09,18.25,1.95,2020-12-06 23:00:00,41.8798,-87.6285,2,239
420.57,0.28,54.84,22.89,9.89,12.37,16.89,1.63,2020-12-07 00:00:00,41.8798,-87.6285,2,240
390.53,0.07,43.87,30.04,8.35,11.83,15.38,1.12,2020-12-07 01:00:00,41.8798,-87.6285,2,241
403.88,0.18,47.3,23.96,7.87,13.53,17.15,1.0,2020-12-07 02:00:00,41.8798,-87.6285,2,242
423.91,0.4,52.78,16.09,7.57,15.56,19.57,1.11,2020-12-07 03:00:00,41.8798,-87.6285,2,243
413.9,0.51,50.72,14.66,7.75,16.64,20.66,1.2,2020-12-07 04:00:00,41.8798,-87.6285,2,244
407.22,0.63,48.67,14.13,7.63,17.65,21.56,1.2,2020-12-07 05:00:00,41.8798,-87.6285,2,245
420.57,1.31,50.72,9.57,7.63,19.59,23.97,1.38,2020-12-07 06:00:00,41.8798,-87.6285,2,246
460.63,4.08,55.52,3.89,7.87,21.9,27.35,1.84,2020-12-07 07:00:00,41.8798,-87.6285,3,247
567.44,17.66,60.32,0.46,8.11,26.81,35.65,3.39,2020-12-07 08:00:00,41.8798,-87.6285,4,248
734.33,42.47,63.06,0.04,9.54,33.9,46.73,5.38,2020-12-07 09:00:00,41.8798,-87.6285,4,249
834.47,59.9,65.12,0.46,12.64,38.5,53.22,6.59,2020-12-07 10:00:00,41.8798,-87.6285,4,250
660.9,38.45,65.12,2.66,21.7,28.49,39.34,4.88,2020-12-07 11:00:00,41.8798,-87.6285,4,251
534.06,26.15,61.01,6.44,24.8,20.65,29.02,3.52,2020-12-07 12:00:00,41.8798,-87.6285,3,252
440.6,18.33,53.47,11.09,23.84,14.98,21.57,2.57,2020-12-07 13:00:00,41.8798,-87.6285,2,253
410.56,14.31,51.41,13.41,23.6,12.87,18.58,2.22,2020-12-07 14:00:00,41.8798,-87.6285,2,254
410.56,12.63,55.52,11.09,25.03,13.08,18.79,2.34,2020-12-07 15:00:00,41.8798,-87.6285,2,255
420.57,10.95,61.69,6.44,27.66,13.74,19.57,2.47,2020-12-07 16:00:00,41.8798,-87.6285,2,256
540.73,26.6,67.17,1.15,26.23,18.65,27.37,3.9,2020-12-07 17:00:00,41.8798,-87.6285,2,257
794.41,67.06,70.6,0.0,25.03,29.57,43.72,6.9,2020-12-07 18:00:00,41.8798,-87.6285,4,258
1121.52,114.44,80.2,0.0,27.9,45.19,64.98,11.53,2020-12-07 19:00:00,41.8798,-87.6285,4,259
1441.96,160.93,89.11,0.0,31.47,63.21,89.35,16.72,2020-12-07 20:00:00,41.8798,-87.6285,5,260
1735.69,202.06,97.33,0.0,34.81,82.85,114.85,21.53,2020-12-07 21:00:00,41.8798,-87.6285,5,261
1922.61,223.52,105.56,0.0,36.24,97.25,131.59,23.81,2020-12-07 22:00:00,41.8798,-87.6285,5,262
1869.2,212.79,106.93,0.0,32.42,97.16,131.44,21.28,2020-12-07 23:00:00,41.8798,-87.6285,5,263
1615.52,171.66,98.71,0.0,23.37,81.91,113.32,13.43,2020-12-08 00:00:00,41.8798,-87.6285,5,264
1214.98,113.55,84.31,0.0,16.45,58.05,83.8,6.08,2020-12-08 01:00:00,41.8798,-87.6285,5,265
1041.41,85.83,71.29,0.0,10.01,47.22,71.06,2.72,2020-12-08 02:00:00,41.8798,-87.6285,4,266
1134.87,94.77,63.75,0.0,5.13,51.37,77.77,2.12,2020-12-08 03:00:00,41.8798,-87.6285,5,267
1188.28,97.45,60.32,0.0,4.59,53.84,80.01,2.34,2020-12-08 04:00:00,41.8798,-87.6285,5,268
1161.58,92.98,61.01,0.0,5.66,53.45,77.06,2.95,2020-12-08 05:00:00,41.8798,-87.6285,5,269
1041.41,76.0,61.69,0.0,6.74,46.92,65.63,3.17,2020-12-08 06:00:00,41.8798,-87.6285,4,270
867.84,56.33,60.32,0.0,7.63,37.31,51.82,3.58,2020-12-08 07:00:00,41.8798,-87.6285,4,271
814.44,55.43,58.95,0.0,8.82,34.45,48.14,5.38,2020-12-08 08:00:00,41.8798,-87.6285,4,272
894.55,72.42,56.89,0.1,8.82,37.61,52.81,6.46,2020-12-08 09:00:00,41.8798,-87.6285,4,273
907.9,79.57,52.09,1.57,8.94,37.28,52.94,5.95,2020-12-08 10:00:00,41.8798,-87.6285,4,274
433.92,11.96,41.81,23.6,11.33,14.86,20.59,2.09,2020-12-08 11:00:00,41.8798,-87.6285,2,275
337.12,3.58,29.13,42.2,9.66,10.4,14.14,1.39,2020-12-08 12:00:00,41.8798,-87.6285,2,276
303.75,1.65,24.68,50.78,9.78,8.47,11.54,1.27,2020-12-08 13:00:00,41.8798,-87.6285,1,277
280.38,1.01,21.59,59.37,9.89,6.95,9.44,1.16,2020-12-08 14:00:00,41.8798,-87.6285,1,278
270.37,0.88,21.76,62.23,10.37,6.17,8.35,1.16,2020-12-08 15:00:00,41.8798,-87.6285,1,279
270.37,0.53,21.76,58.65,9.78,6.44,8.51,1.19,2020-12-08 16:00:00,41.8798,-87.6285,1,280
280.38,0.17,22.62,49.35,9.18,8.5,10.74,1.25,2020-12-08 17:00:00,41.8798,-87.6285,1,281
300.41,0.07,26.73,39.34,10.13,11.43,14.14,1.27,2020-12-08 18:00:00,41.8798,-87.6285,2,282
320.44,0.13,30.85,33.26,10.61,12.79,15.83,1.24,2020-12-08 19:00:00,41.8798,-87.6285,2,283
327.11,0.11,32.22,35.05,9.66,11.46,14.6,1.28,2020-12-08 20:00:00,41.8798,-87.6285,2,284
320.44,0.07,29.13,38.98,8.82,10.76,13.85,1.17,2020-12-08 21:00:00,41.8798,-87.6285,2,285
310.42,0.05,25.71,40.41,8.58,12.13,15.03,0.94,2020-12-08 22:00:00,41.8798,-87.6285,2,286
310.42,0.06,24.68,39.7,8.82,13.73,16.63,0.83,2020-12-08 23:00:00,41.8798,-87.6285,2,287
310.42,0.06,25.02,37.55,8.46,14.37,17.28,0.74,2020-12-09 00:00:00,41.8798,-87.6285,2,288
297.07,0.03,21.94,39.7,7.63,13.71,16.01,0.52,2020-12-09 01:00:00,41.8798,-87.6285,2,289
287.06,0.02,19.54,41.13,6.8,13.26,15.13,0.42,2020-12-09 02:00:00,41.8798,-87.6285,2,290
283.72,0.02,18.68,40.77,6.02,13.13,14.94,0.4,2020-12-09 03:00:00,41.8798,-87.6285,2,291
287.06,0.03,18.68,38.62,5.42,13.36,15.24,0.44,2020-12-09 04:00:00,41.8798,-87.6285,2,292
293.73,0.05,19.71,33.98,4.95,13.83,15.9,0.5,2020-12-09 05:00:00,41.8798,-87.6285,2,293
307.08,0.11,22.28,27.9,4.59,14.5,16.9,0.61,2020-12-09 06:00:00,41.8798,-87.6285,2,294
330.45,0.36,26.73,20.03,5.01,15.42,18.36,0.97,2020-12-09 07:00:00,41.8798,-87.6285,2,295
407.22,4.02,38.73,5.72,5.6,18.95,23.62,1.84,2020-12-09 08:00:00,41.8798,-87.6285,2,296
507.36,18.33,43.53,0.85,6.5,22.92,29.64,2.66,2020-12-09 09:00:00,41.8798,-87.6285,3,297
580.79,33.98,39.76,6.08,8.23,25.29,33.32,3.36,2020-12-09 10:00:00,41.8798,-87.6285,4,298
587.46,38.45,35.64,11.62,10.25,25.61,33.88,3.74,2020-12-09 11:00:00,41.8798,-87.6285,4,299
567.44,36.21,34.27,16.63,11.56,25.38,33.54,3.86,2020-12-09 12:00:00,41.8798,-87.6285,4,300
527.38,29.5,34.96,22.17,12.76,24.36,31.87,3.58,2020-12-09 13:00:00,41.8798,-87.6285,3,301
473.98,20.79,34.62,29.68,11.33,21.43,27.69,2.95,2020-12-09 14:00:00,41.8798,-87.6285,3,302
487.33,19.45,38.04,28.97,10.01,21.64,27.91,3.2,2020-12-09 15:00:00,41.8798,-87.6285,3,303
527.38,20.34,44.55,19.31,10.13,22.79,29.53,3.8,2020-12-09 16:00:00,41.8798,-87.6285,3,304
634.19,30.4,53.47,5.14,9.54,26.2,34.58,5.13,2020-12-09 17:00:00,41.8798,-87.6285,4,305
854.49,62.59,56.21,0.02,7.57,33.77,45.18,6.33,2020-12-09 18:00:00,41.8798,-87.6285,4,306
1081.47,97.45,58.26,0.0,5.6,41.97,56.4,5.7,2020-12-09 19:00:00,41.8798,-87.6285,4,307
1295.09,128.75,61.01,0.0,4.41,52.21,69.78,5.07,2020-12-09 20:00:00,41.8798,-87.6285,5,308
1495.36,157.36,62.38,0.0,3.87,64.39,85.21,5.32,2020-12-09 21:00:00,41.8798,-87.6285,5,309
1602.17,168.09,61.01,0.0,3.58,72.04,94.73,5.26,2020-12-09 22:00:00,41.8798,-87.6285,5,310
1628.88,171.66,58.95,0.0,3.55,76.37,100.47,5.38,2020-12-09 23:00:00,41.8798,-87.6285,5,311
1642.23,171.66,57.58,0.0,3.87,78.28,102.38,5.38,2020-12-10 00:00:00,41.8798,-87.6285,5,312
1548.77,162.72,55.52,0.0,4.41,73.99,95.31,4.56,2020-12-10 01:00:00,41.8798,-87.6285,5,313
1428.6,146.63,52.09,0.0,5.07,67.41,85.72,4.12,2020-12-10 02:00:00,41.8798,-87.6285,5,314
1348.5,137.69,49.35,0.0,5.13,64.2,80.91,3.52,2020-12-10 03:00:00,41.8798,-87.6285,5,315
1361.85,141.26,49.35,0.0,4.83,66.06,82.37,2.79,2020-12-10 04:00:00,41.8798,-87.6285,5,316
1428.6,150.2,50.04,0.0,4.47,70.31,86.92,2.19,2020-12-10 05:00:00,41.8798,-87.6285,5,317
1508.71,160.93,52.09,0.0,4.53,74.59,92.39,1.79,2020-12-10 06:00:00,41.8798,-87.6285,5,318
1495.36,159.14,51.41,0.0,5.07,71.05,89.22,1.65,2020-12-10 07:00:00,41.8798,-87.6285,5,319
1375.2,135.9,47.3,0.0,6.86,56.61,73.51,2.41,2020-12-10 08:00:00,41.8798,-87.6285,5,320
1201.63,110.87,43.18,0.11,7.75,42.36,58.08,3.01,2020-12-10 09:00:00,41.8798,-87.6285,4,321
1014.71,86.73,39.07,2.19,7.75,34.25,47.99,2.95,2020-12-10 10:00:00,41.8798,-87.6285,4,322
707.63,47.39,33.59,8.32,13.95,31.4,40.45,1.39,2020-12-10 11:00:00,41.8798,-87.6285,4,323
574.11,30.85,28.79,14.84,14.19,30.65,37.59,1.22,2020-12-10 12:00:00,41.8798,-87.6285,4,324
494.0,21.68,26.39,20.92,13.59,27.26,32.8,1.24,2020-12-10 13:00:00,41.8798,-87.6285,4,325
440.6,15.2,25.02,26.82,11.09,23.88,28.74,1.46,2020-12-10 14:00:00,41.8798,-87.6285,3,326
427.25,12.74,27.08,28.97,8.46,21.26,26.38,2.0,2020-12-10 15:00:00,41.8798,-87.6285,3,327
433.92,10.62,32.9,23.6,7.87,19.95,25.5,2.47,2020-12-10 16:00:00,41.8798,-87.6285,2,328
460.63,8.72,42.84,10.55,7.63,20.22,26.42,3.01,2020-12-10 17:00:00,41.8798,-87.6285,3,329
514.03,12.29,47.98,0.63,6.68,21.28,28.3,3.36,2020-12-10 18:00:00,41.8798,-87.6285,3,330
554.09,19.22,47.98,0.09,5.54,23.73,31.35,3.14,2020-12-10 19:00:00,41.8798,-87.6285,3,331
567.44,21.23,48.67,0.05,5.19,27.47,35.93,2.72,2020-12-10 20:00:00,41.8798,-87.6285,4,332
567.44,21.01,48.67,0.05,5.19,31.16,40.48,2.53,2020-12-10 21:00:00,41.8798,-87.6285,4,333
547.41,17.21,46.61,0.11,5.07,32.3,41.56,2.19,2020-12-10 22:00:00,41.8798,-87.6285,4,334
514.03,13.86,44.55,0.24,4.65,32.22,41.04,1.9,2020-12-10 23:00:00,41.8798,-87.6285,4,335
514.03,13.52,43.18,0.23,4.11,32.46,41.04,1.68,2020-12-11 00:00:00,41.8798,-87.6285,4,336
487.33,9.84,41.81,0.44,3.64,30.45,37.86,1.14,2020-12-11 01:00:00,41.8798,-87.6285,4,337
467.3,9.39,39.41,0.39,2.98,29.54,36.58,0.97,2020-12-11 02:00:00,41.8798,-87.6285,4,338
500.68,15.42,37.7,0.05,2.68,31.37,39.23,1.14,2020-12-11 03:00:00,41.8798,-87.6285,4,339
560.76,24.81,37.7,0.0,3.16,34.89,44.42,1.55,2020-12-11 04:00:00,41.8798,-87.6285,4,340
667.57,41.13,40.1,0.0,4.35,40.99,52.89,2.25,2020-12-11 05:00:00,41.8798,-87.6285,4,341
781.06,59.01,43.87,0.0,4.89,48.02,62.08,2.47,2020-12-11 06:00:00,41.8798,-87.6285,4,342
827.79,63.48,45.93,0.0,3.99,50.18,65.23,2.19,2020-12-11 07:00:00,41.8798,-87.6285,5,343
807.76,53.2,45.24,0.0,2.74,44.21,59.05,2.34,2020-12-11 08:00:00,41.8798,-87.6285,4,344
734.33,43.36,43.18,0.02,2.41,34.08,45.95,2.25,2020-12-11 09:00:00,41.8798,-87.6285,4,345
587.46,27.94,36.33,0.45,2.74,24.85,32.66,1.58,2020-12-11 10:00:00,41.8798,-87.6285,3,346
480.65,10.06,37.7,3.76,3.61,23.49,27.63,0.6,2020-12-11 11:00:00,41.8798,-87.6285,3,347
514.03,8.72,43.18,7.06,3.28,28.35,32.08,0.3,2020-12-11 12:00:00,41.8798,-87.6285,4,348
467.3,6.37,38.39,9.3,3.37,25.55,28.46,0.17,2020-12-11 13:00:00,41.8798,-87.6285,4,349
407.22,3.63,29.82,12.52,3.7,21.37,23.34,0.18,2020-12-11 14:00:00,41.8798,-87.6285,3,350
377.18,2.1,24.68,16.63,3.82,18.87,20.4,0.23,2020-12-11 15:00:00,41.8798,-87.6285,2,351
373.84,1.09,24.68,18.77,3.87,16.84,18.21,0.26,2020-12-11 16:00:00,41.8798,-87.6285,2,352
367.17,0.34,25.02,21.82,3.87,13.9,15.06,0.27,2020-12-11 17:00:00,41.8798,-87.6285,2,353
363.83,0.22,25.02,23.25,3.7,12.8,13.85,0.27,2020-12-11 18:00:00,41.8798,-87.6285,2,354
367.17,0.27,24.33,21.28,3.34,14.22,15.33,0.26,2020-12-11 19:00:00,41.8798,-87.6285,2,355
370.5,0.32,22.96,19.31,3.07,16.02,17.15,0.27,2020-12-11 20:00:00,41.8798,-87.6285,2,356
363.83,0.25,20.91,20.74,2.83,14.57,15.62,0.29,2020-12-11 21:00:00,41.8798,-87.6285,2,357
350.48,0.14,18.34,24.32,2.59,11.14,12.02,0.27,2020-12-11 22:00:00,41.8798,-87.6285,2,358
337.12,0.11,16.45,25.75,2.53,8.9,9.66,0.24,2020-12-11 23:00:00,41.8798,-87.6285,1,359
323.77,0.09,14.91,25.75,2.56,7.55,8.13,0.19,2020-12-12 00:00:00,41.8798,-87.6285,1,360
320.44,0.06,13.71,23.96,2.68,6.95,7.29,0.11,2020-12-12 01:00:00,41.8798,-87.6285,1,361
323.77,0.06,13.88,21.99,2.77,7.38,7.64,0.08,2020-12-12 02:00:00,41.8798,-87.6285,1,362
327.11,0.07,14.74,21.1,2.77,8.45,8.69,0.08,2020-12-12 03:00:00,41.8798,-87.6285,1,363
330.45,0.07,16.11,20.92,2.62,10.14,10.4,0.08,2020-12-12 04:00:00,41.8798,-87.6285,2,364
333.79,0.08,17.99,20.74,2.65,11.26,11.55,0.09,2020-12-12 05:00:00,41.8798,-87.6285,2,365
330.45,0.1,18.51,20.56,2.89,10.23,10.57,0.12,2020-12-12 06:00:00,41.8798,-87.6285,2,366
320.44,0.14,17.65,20.92,3.13,7.83,8.26,0.2,2020-12-12 07:00:00,41.8798,-87.6285,1,367
320.44,0.35,19.71,18.6,3.1,6.74,7.53,0.4,2020-12-12 08:00:00,41.8798,-87.6285,1,368
333.79,0.71,22.62,15.2,2.92,6.65,7.76,0.59,2020-12-12 09:00:00,41.8798,-87.6285,1,369
323.77,0.91,21.76,16.27,2.92,5.59,6.82,0.68,2020-12-12 10:00:00,41.8798,-87.6285,1,370
310.42,1.24,19.02,20.21,3.16,4.29,5.74,0.74,2020-12-12 11:00:00,41.8798,-87.6285,1,371
300.41,1.29,16.97,23.96,3.7,3.21,4.57,0.71,2020-12-12 12:00:00,41.8798,-87.6285,1,372
293.73,1.2,15.25,27.54,4.11,2.44,3.56,0.66,2020-12-12 13:00:00,41.8798,-87.6285,1,373
280.38,0.87,14.57,32.9,4.05,1.88,2.84,0.62,2020-12-12 14:00:00,41.8798,-87.6285,1,374
260.35,0.46,13.71,38.27,3.73,1.51,2.46,0.56,2020-12-12 15:00:00,41.8798,-87.6285,1,375
250.34,0.17,11.82,42.56,3.52,1.17,2.02,0.46,2020-12-12 16:00:00,41.8798,-87.6285,1,376
243.66,0.04,10.03,46.49,3.1,0.92,1.62,0.38,2020-12-12 17:00:00,41.8798,-87.6285,1,377
247.0,0.01,10.45,49.35,3.04,0.96,1.67,0.42,2020-12-12 18:00:00,41.8798,-87.6285,1,378
253.68,0.01,12.0,50.78,3.07,1.14,1.98,0.49,2020-12-12 19:00:00,41.8798,-87.6285,1,379
257.02,0.01,14.57,55.08,3.76,1.47,2.49,0.57,2020-12-12 20:00:00,41.8798,-87.6285,1,380
270.37,0.01,18.85,55.79,4.89,2.1,3.29,0.72,2020-12-12 21:00:00,41.8798,-87.6285,1,381
277.04,0.01,20.39,54.36,5.07,2.65,3.95,0.84,2020-12-12 22:00:00,41.8798,-87.6285,1,382
280.38,0.01,19.71,54.36,4.83,2.94,4.42,0.93,2020-12-12 23:00:00,41.8798,-87.6285,1,383
273.71,0.01,18.68,55.08,4.95,2.84,4.28,0.92,2020-12-13 00:00:00,41.8798,-87.6285,1,384
260.35,0.0,15.77,57.22,5.31,2.21,3.31,0.78,2020-12-13 01:00:00,41.8798,-87.6285,1,385
257.02,0.0,15.94,56.51,5.84,2.26,3.41,0.79,2020-12-13 02:00:00,41.8798,-87.6285,1,386
267.03,0.01,18.68,52.21,6.68,2.91,4.33,1.12,2020-12-13 03:00:00,41.8798,-87.6285,1,387
277.04,0.01,21.59,47.92,7.15,3.58,5.32,1.46,2020-12-13 04:00:00,41.8798,-87.6285,1,388
283.72,0.02,23.31,45.42,6.97,4.07,6.05,1.65,2020-12-13 05:00:00,41.8798,-87.6285,1,389
293.73,0.02,25.36,43.27,7.21,4.48,6.62,1.84,2020-12-13 06:00:00,41.8798,-87.6285,1,390
310.42,0.04,29.47,38.62,7.99,5.33,7.85,2.19,2020-12-13 07:00:00,41.8798,-87.6285,1,391
360.49,0.27,41.81,27.54,9.42,7.92,11.61,3.14,2020-12-13 08:00:00,41.8798,-87.6285,2,392
433.92,1.55,58.26,13.95,11.44,11.32,16.34,4.37,2020-12-13 09:00:00,41.8798,-87.6285,2,393
480.65,6.04,65.12,10.28,13.83,13.44,19.27,5.26,2020-12-13 10:00:00,41.8798,-87.6285,2,394
480.65,10.95,63.06,15.38,16.45,13.6,19.67,5.45,2020-12-13 11:00:00,41.8798,-87.6285,2,395
487.33,16.76,59.63,19.31,18.36,13.97,20.39,5.38,2020-12-13 12:00:00,41.8798,-87.6285,2,396
480.65,19.67,55.52,22.89,19.07,13.78,20.25,4.81,2020-12-13 13:00:00,41.8798,-87.6285,2,397
407.22,16.54,37.36,41.49,14.31,10.39,15.34,3.29,2020-12-13 14:00:00,41.8798,-87.6285,2,398
347.14,8.72,30.16,47.92,10.25,7.55,11.34,2.25,2020-12-13 15:00:00,41.8798,-87.6285,1,399
317.1,3.97,28.45,46.49,9.78,5.77,8.94,1.88,2020-12-13 16:00:00,41.8798,-87.6285,1,400
393.87,2.99,45.93,24.32,7.87,8.26,12.87,2.79,2020-12-13 17:00:00,41.8798,-87.6285,2,401
554.09,13.86,63.06,1.4,5.84,13.89,21.35,3.83,2020-12-13 18:00:00,41.8798,-87.6285,2,402
687.6,33.53,63.06,0.01,5.36,18.4,28.54,5.19,2020-12-13 19:00:00,41.8798,-87.6285,2,403
774.38,45.15,64.43,0.0,5.31,23.33,35.8,7.28,2020-12-13 20:00:00,41.8798,-87.6285,3,404
754.36,40.68,61.69,0.0,4.83,24.18,36.53,7.54,2020-12-13 21:00:00,41.8798,-87.6285,3,405
580.79,18.33,56.89,0.97,4.11,17.43,26.28,4.94,2020-12-13 22:00:00,41.8798,-87.6285,2,406
297.07,0.05,22.96,41.84,4.17,5.59,7.95,2.38,2020-12-13 23:00:00,41.8798,-87.6285,1,407
267.03,0.01,16.11,57.22,3.73,4.25,5.86,2.01,2020-12-14 00:00:00,41.8798,-87.6285,1,408
247.0,0.0,12.34,65.09,3.67,3.37,4.5,1.54,2020-12-14 01:00:00,41.8798,-87.6285,1,409
250.34,0.01,12.68,58.65,4.41,4.34,5.37,1.82,2020-12-14 02:00:00,41.8798,-87.6285,1,410
253.68,0.01,12.85,54.36,4.77,4.9,5.93,2.28,2020-12-14 03:00:00,41.8798,-87.6285,1,411
253.68,0.01,12.51,53.64,4.83,4.83,5.82,2.6,2020-12-14 04:00:00,41.8798,-87.6285,1,412
253.68,0.01,12.17,54.36,4.77,4.43,5.37,2.69,2020-12-14 05:00:00,41.8798,-87.6285,1,413
257.02,0.01,14.22,52.93,5.48,4.48,5.56,2.82,2020-12-14 06:00:00,41.8798,-87.6285,1,414
270.37,0.02,17.48,50.78,6.32,4.66,5.99,2.95,2020-12-14 07:00:00,41.8798,-87.6285,1,415
300.41,0.06,25.02,44.7,7.21,5.65,7.66,3.36,2020-12-14 08:00:00,41.8798,-87.6285,1,416
327.11,0.21,31.53,38.62,7.57,6.23,8.71,3.58,2020-12-14 09:00:00,41.8798,-87.6285,1,417
323.77,1.24,29.82,40.05,7.45,5.45,7.87,3.26,2020-12-14 10:00:00,41.8798,-87.6285,1,418
307.08,2.1,22.96,46.49,7.21,4.0,5.98,2.5,2020-12-14 11:00:00,41.8798,-87.6285,1,419
297.07,3.05,19.02,49.35,7.75,3.38,5.16,2.01,2020-12-14 12:00:00,41.8798,-87.6285,1,420
290.39,3.74,17.31,50.78,8.23,3.32,4.98,1.81,2020-12-14 13:00:00,41.8798,-87.6285,1,421
287.06,5.53,14.22,54.36,7.87,3.51,5.1,1.66,2020-12-14 14:00:00,41.8798,-87.6285,1,422
293.73,5.36,15.94,52.93,7.99,3.97,5.66,1.73,2020-12-14 15:00:00,41.8798,-87.6285,1,423
300.41,4.25,19.88,48.64,8.58,4.32,6.15,1.9,2020-12-14 16:00:00,41.8798,-87.6285,1,424
307.08,1.47,27.08,42.56,8.94,4.62,6.6,2.15,2020-12-14 17:00:00,41.8798,-87.6285,1,425
323.77,0.11,32.9,37.91,9.06,5.07,7.29,2.47,2020-12-14 18:00:00,41.8798,-87.6285,1,426
340.46,0.13,35.99,36.48,8.7,5.47,7.9,2.69,2020-12-14 19:00:00,41.8798,-87.6285,1,427
377.18,0.28,43.87,30.4,8.7,7.36,10.57,3.39,2020-12-14 20:00:00,41.8798,-87.6285,2,428
417.23,0.63,51.41,22.17,8.58,9.95,14.15,4.18,2020-12-14 21:00:00,41.8798,-87.6285,2,429
427.25,0.8,52.09,19.49,8.23,11.01,15.68,4.43,2020-12-14 22:00:00,41.8798,-87.6285,2,430
427.25,0.81,50.04,18.95,8.35,11.1,15.95,4.37,2020-12-14 23:00:00,41.8798,-87.6285,2,431
393.87,0.38,43.53,24.68,8.94,9.22,13.37,3.77,2020-12-15 00:00:00,41.8798,-87.6285,2,432
337.12,0.07,31.53,36.84,9.42,5.79,8.63,2.63,2020-12-15 01:00:00,41.8798,-87.6285,1,433
310.42,0.03,26.39,42.56,9.89,4.44,6.79,2.12,2020-12-15 02:00:00,41.8798,-87.6285,1,434
310.42,0.04,27.08,40.77,10.13,4.69,7.13,2.15,2020-12-15 03:00:00,41.8798,-87.6285,1,435
310.42,0.04,27.08,40.05,10.37,4.88,7.44,2.15,2020-12-15 04:00:00,41.8798,-87.6285,1,436
310.42,0.04,26.73,40.05,10.49,5.02,7.6,2.12,2020-12-15 05:00:00,41.8798,-87.6285,1,437
307.08,0.04,26.73,40.05,10.25,5.15,7.79,2.09,2020-12-15 06:00:00,41.8798,-87.6285,1,438
317.1,0.06,29.13,38.98,9.78,5.77,8.73,2.19,2020-12-15 07:00:00,41.8798,-87.6285,1,439
347.14,0.17,34.96,34.33,8.11,7.36,11.4,2.57,2020-12-15 08:00:00,41.8798,-87.6285,1,440
363.83,0.36,38.04,31.11,6.26,7.9,12.63,2.72,2020-12-15 09:00:00,41.8798,-87.6285,1,441
340.46,1.31,31.53,38.98,5.54,6.54,10.86,2.31,2020-12-15 10:00:00,41.8798,-87.6285,1,442
267.03,0.66,16.45,60.8,5.13,3.07,5.49,1.09,2020-12-15 11:00:00,41.8798,-87.6285,1,443
243.66,0.73,11.14,67.95,4.53,1.97,3.82,0.71,2020-12-15 12:00:00,41.8798,-87.6285,1,444
236.99,0.71,9.17,68.67,4.65,1.56,3.14,0.53,2020-12-15 13:00:00,41.8798,-87.6285,1,445
240.33,0.8,10.63,65.09,5.66,1.88,3.42,0.6,2020-12-15 14:00:00,41.8798,-87.6285,1,446
243.66,0.73,12.17,60.8,6.14,2.45,4.03,0.78,2020-12-15 15:00:00,41.8798,-87.6285,1,447
247.0,0.36,12.34,59.37,5.78,2.77,4.27,0.93,2020-12-15 16:00:00,41.8798,-87.6285,1,448
243.66,0.12,11.48,57.22,5.42,2.51,3.87,0.87,2020-12-15 17:00:00,41.8798,-87.6285,1,449
240.33,0.01,10.88,55.79,4.47,1.94,3.15,0.79,2020-12-15 18:00:00,41.8798,-87.6285,1,450
240.33,0.01,10.71,59.37,3.58,1.6,2.77,0.84,2020-12-15 19:00:00,41.8798,-87.6285,1,451
240.33,0.01,10.2,62.23,3.16,1.4,2.57,0.94,2020-12-15 20:00:00,41.8798,-87.6285,1,452
240.33,0.0,9.68,62.94,3.01,1.33,2.49,1.0,2020-12-15 21:00:00,41.8798,-87.6285,1,453
240.33,0.0,9.43,63.66,3.07,1.37,2.49,1.01,2020-12-15 22:00:00,41.8798,-87.6285,1,454
243.66,0.0,9.85,63.66,3.67,1.69,2.85,1.05,2020-12-15 23:00:00,41.8798,-87.6285,1,455
247.0,0.0,11.14,61.51,5.9,2.51,3.82,1.0,2020-12-16 00:00:00,41.8798,-87.6285,1,456
247.0,0.0,12.17,57.94,8.7,3.61,5.0,0.78,2020-12-16 01:00:00,41.8798,-87.6285,1,457
247.0,0.0,12.0,57.94,9.54,3.91,5.21,0.63,2020-12-16 02:00:00,41.8798,-87.6285,1,458
240.33,0.0,11.48,58.65,11.09,4.28,5.44,0.44,2020-12-16 03:00:00,41.8798,-87.6285,1,459
236.99,0.0,9.85,62.23,10.37,4.09,5.19,0.33,2020-12-16 04:00:00,41.8798,-87.6285,1,460
233.65,0.0,8.82,65.09,9.66,4.25,5.38,0.29,2020-12-16 05:00:00,41.8798,-87.6285,1,461
233.65,0.0,9.0,65.09,10.49,4.68,5.87,0.26,2020-12-16 06:00:00,41.8798,-87.6285,1,462
236.99,0.0,9.77,62.94,10.61,4.89,6.17,0.3,2020-12-16 07:00:00,41.8798,-87.6285,1,463
